# Description
# The file describes the Fiorano circuit starting from Google Earth kml files.
# Distance (widths) from reference line of left/right borders
#  both with and witout kerbs are included.
# Generation date:       18-Jan-2024
# Names of source data files:
# - Barcellona_no_kerbs.kml
# - Barcellona_no_kerbs.kml
# Finish line origin local coordinates (ENU)
#! x0     =   0.00000000
#! y0     =   0.00000000
#! z0     =   0.00000000
#! theta0 =   1.0471975511966
# Finish line origin geodesic coordinates
#! FinishLineLatitude  =        41.57002161792151
#! FinishLineLongitude =        2.261219488424878
#! FinishLineAltitude  =   -0.0003639594013644755
abscissa	curvature	dir_mid_line	x_mid_line	y_mid_line	elevation	slope	banking	torsion	upsilon	width_no_kerbs_L	width_no_kerbs_R	width_kerbs_L	width_kerbs_R	width_kerbsMod_and_Constraint_MLT_L	width_kerbsMod_and_Constraint_MLT_R
15.3208580647484	0.0782318353325341	-2.7033134685761	-11.6822239735143	-9.08804712004055	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
15.5602464720101	0.0931351680792963	-2.68280183157412	-11.8979599537973	-9.19179096875644	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
15.7996348792718	0.108038500826059	-2.658722509483	-12.1113280748774	-9.30031785270156	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
16.0390232865334	0.122941833572821	-2.63107550230274	-12.3218166844271	-9.41432532448595	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
16.2784116937951	0.137845166319583	-2.59986081003334	-12.5288574766579	-9.53447633744139	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
16.5178001010568	0.151576616147087	-2.56508466392154	-12.7318194884781	-9.66139147895209	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
16.7571885083185	0.140100445265161	-2.53017261033842	-12.9301667875681	-9.79540393137099	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
16.9965769155802	0.128624274383236	-2.49800781902418	-13.1239103080769	-9.93599310835452	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
17.2359653228419	0.11714810350131	-2.46859028997883	-13.3132351070077	-10.0824813223052	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
17.4753537301036	0.105671932619384	-2.44192002320237	-13.4983790893312	-10.2342216199998	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
17.7147421373653	0.0941957617374584	-2.41799701869479	-13.6796267762849	-10.3905972953813	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
17.954130544627	0.0827195908555325	-2.3968212764561	-13.8573034279538	-10.5510207194574	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
18.1935189518887	0.0951242083693624	-2.37618760673169	-14.0316759497745	-10.7150299304802	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
18.4329073591504	0.114602586022689	-2.35108452509688	-14.2022648664644	-10.8829680737728	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
18.6722957664121	0.134080963676015	-2.3213185456596	-14.3681810953457	-11.055520621428	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
18.9116841736738	0.153559341329341	-2.28688966841985	-14.5284723234133	-11.2333066431558	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
19.1510725809355	0.173037718982668	-2.24779789337763	-14.6821190664892	-11.4168609638648	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
